,Date_Time,HLAvg,MA,Returns
1035960,2001-01-01,123.545,123.50964285714285,2.891661028128484e-05
1035962,2001-01-01,123.56,123.5142857142857,3.759034333442172e-05
1035964,2001-01-01,123.57,123.51964285714287,4.337171731004336e-05
1035966,2001-01-01,123.58,123.52535714285715,4.626109182782353e-05
1035968,2001-01-01,123.57,123.52892857142857,2.891209566635753e-05
1035970,2001-01-01,123.57499999999999,123.53392857142856,4.047552965669656e-05
1035972,2001-01-01,123.59,123.53928571428571,4.336482101849816e-05
1035974,2001-01-01,123.595,123.54535714285714,4.914452393689529e-05
1035976,2001-01-01,123.565,123.54857142857144,2.6016711402494703e-05
1035978,2001-01-01,123.565,123.55571428571429,5.781249098295987e-05
1035980,2001-01-01,123.58,123.56142857142856,4.624758646219362e-05
1035982,2001-01-01,123.58,123.56642857142856,4.046488371221197e-05
1035984,2001-01-01,123.56,123.5692857142857,2.3122055551820498e-05
1035986,2001-01-01,123.58,123.5725,2.601167346270495e-05
1035988,2001-01-01,123.57,123.57428571428571,1.445063734558148e-05
1035990,2001-01-01,123.595,123.57678571428572,2.0230541471121962e-05
1035992,2001-01-01,123.595,123.57857142857144,1.4450136192820997e-05
1035994,2001-01-01,123.595,123.57964285714286,8.669981489610417e-06
1035996,2001-01-01,123.595,123.58142857142856,1.4449802110224124e-05
1035998,2001-01-01,123.59,123.5825,8.669781044800009e-06
1036000,2001-01-01,123.6,123.58321428571428,5.7798122716141305e-06
1036002,2001-01-01,123.595,123.58321428571428,0.0
1036004,2001-01-01,123.61,123.58642857142857,2.6008741828528377e-05
1036006,2001-01-01,123.605,123.58928571428571,2.311831375108812e-05
1036008,2001-01-01,123.6,123.59071428571428,1.1558956457558277e-05
1036010,2001-01-01,123.625,123.59392857142858,2.600716353034013e-05
1036012,2001-01-01,123.6,123.59678571428572,2.3116910888163898e-05
1036014,2001-01-01,123.63,123.60035714285713,2.889538714223652e-05
1036016,2001-01-01,123.625,123.60428571428572,3.1783961526969384e-05
1036018,2001-01-01,123.655,123.60857142857142,3.467226046146283e-05
1036020,2001-01-01,123.63,123.61107142857142,2.0224930116227058e-05
1036022,2001-01-01,123.63,123.61357142857142,2.0224521076815236e-05
1036024,2001-01-01,123.625,123.61571428571428,1.7334978230628734e-05
1036026,2001-01-01,123.625,123.61821428571429,2.0223761476029905e-05
1036028,2001-01-01,123.63,123.62035714285715,1.733432716849737e-05
1036030,2001-01-01,123.65,123.62428571428572,3.177881941956393e-05
1036032,2001-01-01,123.66499999999999,123.62821428571428,3.177780955815398e-05
1036034,2001-01-01,123.655,123.63178571428571,2.888804150831396e-05
1036036,2001-01-01,123.65,123.63535714285715,2.888720701352245e-05
1036038,2001-01-01,123.66,123.63785714285713,2.0220548410799316e-05
1036040,2001-01-01,123.67500000000001,123.6432142857143,4.332836983487066e-05
1036042,2001-01-01,123.655,123.645,1.4442372766495483e-05
1036044,2001-01-01,123.64500000000001,123.64642857142857,1.1553748036103e-05
1036046,2001-01-01,123.645,123.64571428571428,-5.776857331962815e-06
1036048,2001-01-01,123.64500000000001,123.64678571428571,8.665273483354521e-06
1036050,2001-01-01,123.63499999999999,123.64714285714285,2.8884078085860114e-06
1036052,2001-01-01,123.62,123.64678571428571,-2.888407808492717e-06
1036054,2001-01-01,123.63499999999999,123.64750000000001,5.7768072742964525e-06
1036056,2001-01-01,123.62,123.64678571428571,-5.776807274270973e-06
1036058,2001-01-01,123.6,123.6432142857143,-2.8884536953953567e-05
1036060,2001-01-01,123.63499999999999,123.64107142857144,-1.7331122652736536e-05
1036062,2001-01-01,123.625,123.63892857142858,-1.7331423025784046e-05
1036064,2001-01-01,123.63,123.6375,-1.1554448896228853e-05
1036066,2001-01-01,123.64500000000001,123.63642857142857,-8.665924285882808e-06
1036068,2001-01-01,123.66,123.63535714285715,-8.66599938468353e-06
1036070,2001-01-01,123.65,123.63499999999999,-2.8886831505933653e-06
1036072,2001-01-01,123.67,123.63678571428571,1.4443332308182996e-05
1036074,2001-01-01,123.665,123.63821428571428,1.1554515649421879e-05
1036076,2001-01-01,123.66499999999999,123.63964285714285,1.1554382143981222e-05
1036078,2001-01-01,123.64500000000001,123.64035714285716,5.777141008740343e-06
1036080,2001-01-01,123.65,123.6425,1.733122277582791e-05
1036082,2001-01-01,123.66,123.64428571428572,1.4442456199883064e-05
1036084,2001-01-01,123.64,123.64571428571428,1.1553814780829858e-05
1036086,2001-01-01,123.65,123.64928571428571,2.8883952944358322e-05
1036088,2001-01-01,123.65,123.65035714285715,8.665023200619354e-06
1036090,2001-01-01,123.65,123.65214285714285,1.4441538486131278e-05
1036092,2001-01-01,123.63499999999999,123.6525,2.8882826706033225e-06
1036094,2001-01-01,123.645,123.6525,0.0
1036096,2001-01-01,123.64,123.65107142857143,-1.1553180735211144e-05
1036098,2001-01-01,123.635,123.65,-8.664973145800834e-06
1036100,2001-01-01,123.60499999999999,123.64535714285715,-3.754908460103573e-05
1036102,2001-01-01,123.595,123.64035714285716,-4.043905257629511e-05
1036104,2001-01-01,123.595,123.63535714285716,-4.044068795931036e-05
1036106,2001-01-01,123.57,123.63,-4.333112345296612e-05
1036108,2001-01-01,123.585,123.62535714285715,-3.755515914430541e-05
1036110,2001-01-01,123.56,123.61821428571429,-5.777992207102454e-05
1036112,2001-01-01,123.575,123.61357142857143,-3.7558739706398925e-05
1036114,2001-01-01,123.57499999999999,123.60821428571428,-4.333876031608635e-05
1036116,2001-01-01,123.58,123.60321428571429,-4.0451204295564755e-05
1036118,2001-01-01,123.57,123.5975,-4.6231951487840826e-05
1036120,2001-01-01,123.575,123.5932142857143,-3.4675366334188274e-05
1036122,2001-01-01,123.56,123.58714285714287,-4.9125493973930575e-05
1036124,2001-01-01,123.61,123.58500000000001,-1.733898584314091e-05
1036126,2001-01-01,123.555,123.5792857142857,-4.6238765433316394e-05
1036128,2001-01-01,123.55,123.57535714285713,-3.1790391501376225e-05
1036130,2001-01-01,123.545,123.57178571428571,-2.890123292855242e-05
1036132,2001-01-01,123.555,123.56892857142857,-2.312158776041354e-05
1036134,2001-01-01,123.555,123.56785714285715,-8.670733240502756e-06
1036136,2001-01-01,123.57499999999999,123.56714285714284,-5.780530595122261e-06
1036138,2001-01-01,123.55000000000001,123.56642857142857,-5.7805640094757415e-06
1036140,2001-01-01,123.535,123.56357142857142,-2.3122590193635483e-05
1036142,2001-01-01,123.555,123.56214285714286,-1.1561495595074629e-05
1036144,2001-01-01,123.555,123.56035714285714,-1.445205746743301e-05
1036146,2001-01-01,123.565,123.56000000000002,-2.890436556972962e-06
1036148,2001-01-01,123.555,123.55857142857143,-1.156182977551359e-05
1036150,2001-01-01,123.565,123.55892857142858,2.890469976170534e-06
1036152,2001-01-01,123.55,123.55464285714287,-3.468619114172293e-05
1036154,2001-01-01,123.57,123.55571428571429,8.671660579684376e-06
1036156,2001-01-01,123.61,123.56000000000002,3.4685890361390685e-05
1036158,2001-01-01,123.62,123.56535714285714,4.335567114515035e-05
1036160,2001-01-01,123.61,123.56928571428571,3.1792964219812016e-05
1036162,2001-01-01,123.625,123.57428571428571,4.046231080807213e-05
1036164,2001-01-01,123.625,123.57785714285716,2.890064824363184e-05
1036166,2001-01-01,123.63,123.58357142857142,4.623929994512246e-05
1036168,2001-01-01,123.6,123.5882142857143,3.7567856946269175e-05
1036170,2001-01-01,123.625,123.5932142857143,4.0456113791215634e-05
1036172,2001-01-01,123.61,123.59714285714286,3.17857983967489e-05
1036174,2001-01-01,123.61,123.60035714285716,2.600581085557485e-05
1036176,2001-01-01,123.61,123.60428571428572,3.1783961526747346e-05
1036178,2001-01-01,123.6,123.6067857142857,2.0225631365313628e-05
1036180,2001-01-01,123.6,123.61035714285715,2.8893049490208646e-05
1036182,2001-01-01,123.595,123.61214285714287,1.4446211697950582e-05
1036184,2001-01-01,123.6,123.61142857142856,-5.778459636183731e-06
1036186,2001-01-01,123.60499999999999,123.61035714285715,-8.667752061778196e-06
1036188,2001-01-01,123.605,123.61,-2.8892673830560655e-06
1036190,2001-01-01,123.58000000000001,123.6067857142857,-2.6003782107124295e-05
1036192,2001-01-01,123.605,123.60535714285713,-1.1557453546395578e-05
1036194,2001-01-01,123.6,123.6032142857143,-1.7336430775871308e-05
1036196,2001-01-01,123.61,123.60392857142857,5.778843653142269e-06
1036198,2001-01-01,123.615,123.60321428571429,-5.778843653333791e-06
1036200,2001-01-01,123.61,123.60321428571429,0.0
1036202,2001-01-01,123.61500000000001,123.60357142857141,2.8894260009503804e-06
1036204,2001-01-01,123.625,123.60464285714285,8.668227910875714e-06
1036206,2001-01-01,123.595,123.60428571428572,-2.88940095481818e-06
1036208,2001-01-01,123.61,123.605,5.7787935612790934e-06
1036210,2001-01-01,123.58500000000001,123.60428571428572,-5.778793561224738e-06
1036212,2001-01-01,123.58,123.60285714285715,-1.1557687306888167e-05
1036214,2001-01-01,123.57,123.60035714285713,-2.0226274219931426e-05
1036216,2001-01-01,123.565,123.5975,-2.3116242918069344e-05
1036218,2001-01-01,123.55,123.59535714285714,-1.7337532869520858e-05
1036220,2001-01-01,123.53999999999999,123.59071428571428,-3.756568577323408e-05
1036222,2001-01-01,123.53999999999999,123.58642857142857,-3.467727020876174e-05
1036224,2001-01-01,123.53999999999999,123.58142857142856,-4.045833514506631e-05
1036226,2001-01-01,123.545,123.57642857142856,-4.045997208815059e-05
1036228,2001-01-01,123.53999999999999,123.57142857142857,-4.046160916369251e-05
1036230,2001-01-01,123.52000000000001,123.56464285714286,-5.4914802587847544e-05
1036232,2001-01-01,123.505,123.55607142857143,-6.937037714257275e-05
1036234,2001-01-01,123.48500000000001,123.54821428571428,-6.359374008495576e-05
1036236,2001-01-01,123.43,123.53535714285714,-0.00010407120792702201
1036238,2001-01-01,123.405,123.5225,-0.00010408203987067036
1036240,2001-01-01,123.385,123.50857142857141,-0.00011276776935624223
1036242,2001-01-01,123.44999999999999,123.5,-6.940187156492423e-05
1036244,2001-01-01,123.45,123.49178571428571,-6.651464698358351e-05
1036246,2001-01-01,123.43,123.4832142857143,-6.94113053941352e-05
1036248,2001-01-01,123.43,123.47535714285713,-6.363126263942287e-05
1036250,2001-01-01,123.445,123.46857142857144,-5.495753085857635e-05
1036252,2001-01-01,123.42500000000001,123.46035714285715,-6.653157865985585e-05
1036254,2001-01-01,123.41499999999999,123.45107142857144,-7.521494119417537e-05
1036256,2001-01-01,123.41999999999999,123.44250000000001,-6.943419810635225e-05
1036258,2001-01-01,123.435,123.43642857142858,-4.918547409277327e-05
1036260,2001-01-01,123.42,123.43035714285715,-4.9187893422711844e-05
1036262,2001-01-01,123.435,123.42678571428573,-2.893518518716669e-05
1036264,2001-01-01,123.42,123.42607142857142,-5.787137508382496e-06
1036266,2001-01-01,123.415,123.42678571428573,5.787137508298694e-06
1036268,2001-01-01,123.38499999999999,123.42678571428573,0.0
1036270,2001-01-01,123.39500000000001,123.42285714285715,-3.182967075368079e-05
1036272,2001-01-01,123.375,123.4175,-4.340572927376455e-05
1036274,2001-01-01,123.36,123.4125,-4.051371389779678e-05
1036276,2001-01-01,123.37,123.4082142857143,-3.4727346920898355e-05
1036278,2001-01-01,123.39,123.4042857142857,-3.18344608066319e-05
1036280,2001-01-01,123.4,123.4025,-1.4470544483353786e-05
1036282,2001-01-01,123.43,123.40357142857144,8.682351817625669e-06
1036284,2001-01-01,123.43,123.4042857142857,5.788192665703899e-06
1036286,2001-01-01,123.44,123.40464285714286,2.8940837694191588e-06
1036288,2001-01-01,123.43,123.40535714285714,5.788142411527525e-06
1036290,2001-01-01,123.43,123.405,-2.8940670178579157e-06
1036292,2001-01-01,123.41,123.40428571428572,-5.788159162727975e-06
1036294,2001-01-01,123.42500000000001,123.405,5.788159162697606e-06
1036296,2001-01-01,123.43,123.40821428571428,2.6046301643625094e-05
1036298,2001-01-01,123.435,123.41107142857143,2.3151698612311226e-05
1036300,2001-01-01,123.435,123.41535714285715,3.4726542947304364e-05
1036302,2001-01-01,123.455,123.42214285714286,5.4981226818705346e-05
1036304,2001-01-01,123.45500000000001,123.42821428571428,4.9191167012400136e-05
1036306,2001-01-01,123.45,123.4325,3.4721719886078566e-05
1036308,2001-01-01,123.45,123.43607142857142,2.8933845657245868e-05
1036310,2001-01-01,123.435,123.43642857142856,2.8933385219359153e-06
1036312,2001-01-01,123.44,123.43714285714286,5.786651929977832e-06
1036314,2001-01-01,123.45500000000001,123.43821428571428,8.67991511040451e-06
1036316,2001-01-01,123.46000000000001,123.44035714285714,1.7359604201463056e-05
1036318,2001-01-01,123.465,123.44285714285715,2.0252490695581128e-05
1036320,2001-01-01,123.45500000000001,123.44607142857144,2.603831393398554e-05
1036322,2001-01-01,123.465,123.44892857142858,2.314459877496354e-05
1036324,2001-01-01,123.475,123.45214285714287,2.6037033341946098e-05
1036326,2001-01-01,123.435,123.45214285714285,-2.2204460492503136e-16
1036328,2001-01-01,123.42,123.45107142857144,-8.678935788800147e-06
1036330,2001-01-01,123.39500000000001,123.44678571428572,-3.4716496414692905e-05
1036332,2001-01-01,123.38,123.44142857142857,-4.339731544889296e-05
1036334,2001-01-01,123.375,123.43607142857142,-4.339919885767771e-05
1036336,2001-01-01,123.38499999999999,123.43142857142857,-3.761416260466914e-05
1036338,2001-01-01,123.39,123.42821428571429,-2.6041402938558554e-05
1036340,2001-01-01,123.39,123.42464285714287,-2.893568754276e-05
1036342,2001-01-01,123.39500000000001,123.42035714285716,-3.4723930289405297e-05
1036344,2001-01-01,123.37,123.41392857142857,-5.2088156322671645e-05
1036346,2001-01-01,123.385,123.40821428571428,-4.63028612357173e-05
1036348,2001-01-01,123.405,123.40464285714286,-2.894037703714192e-05
1036350,2001-01-01,123.43,123.40214285714286,-2.0258762277113167e-05
1036352,2001-01-01,123.405,123.39714285714285,-4.051875584831621e-05
1036354,2001-01-01,123.39,123.39392857142857,-2.6048638598231172e-05
1036356,2001-01-01,123.375,123.39071428571428,-2.604931714758175e-05
1036358,2001-01-01,123.375,123.38928571428572,-1.1577692102856518e-05
1036360,2001-01-01,123.38,123.38928571428572,0.0
1036362,2001-01-01,123.39,123.39035714285716,8.683281643761754e-06
1036364,2001-01-01,123.41499999999999,123.39250000000001,1.7366337092710065e-05
1036366,2001-01-01,123.39,123.3925,-1.1102230246251565e-16
1036368,2001-01-01,123.375,123.39142857142858,-8.683130847546946e-06
1036370,2001-01-01,123.39,123.39107142857142,-2.8943937042598843e-06
1036372,2001-01-01,123.36500000000001,123.39071428571428,-2.894402081582986e-06
1036374,2001-01-01,123.39500000000001,123.39142857142858,5.788795785763833e-06
1036376,2001-01-01,123.41499999999999,123.39214285714286,5.7887622758742185e-06
1036378,2001-01-01,123.42500000000001,123.39178571428572,-2.8943769491695903e-06
1036380,2001-01-01,123.42500000000001,123.3932142857143,1.1577457532700133e-05
1036382,2001-01-01,123.42500000000001,123.39571428571428,2.0260228159613025e-05
1036384,2001-01-01,123.42,123.39892857142857,2.6048261641805835e-05
1036386,2001-01-01,123.435,123.40321428571428,3.472996009288016e-05
1036388,2001-01-01,123.43,123.40678571428573,2.894071205939148e-05
1036390,2001-01-01,123.42500000000001,123.40928571428572,2.0258000101938594e-05
1036392,2001-01-01,123.405,123.40857142857143,-5.787958153021378e-06
1036394,2001-01-01,123.425,123.41107142857142,2.025770697280505e-05
1036396,2001-01-01,123.44,123.4157142857143,3.762036709258953e-05
1036398,2001-01-01,123.43,123.41857142857144,2.3150291694771175e-05
1036400,2001-01-01,123.42500000000001,123.42285714285715,3.472443269311691e-05
1036402,2001-01-01,123.43,123.42535714285715,2.025536224614895e-05
1036404,2001-01-01,123.405,123.42464285714287,-5.7872044908566775e-06
1036406,2001-01-01,123.43,123.425,2.893606431743332e-06
1036408,2001-01-01,123.43,123.42535714285714,2.893598058909597e-06
1036410,2001-01-01,123.4,123.42357142857144,-1.4468074024630917e-05
1036412,2001-01-01,123.39,123.42142857142858,-1.736196514339857e-05
1036414,2001-01-01,123.37,123.41678571428572,-3.761862527512523e-05
1036416,2001-01-01,123.375,123.41285714285713,-3.1832249833900254e-05
1036418,2001-01-01,123.37,123.40892857142858,-3.1833263158051474e-05
1036420,2001-01-01,123.37,123.40642857142858,-2.025805872874069e-05
1036422,2001-01-01,123.375,123.40285714285714,-2.8940795816060468e-05
1036424,2001-01-01,123.36,123.39714285714287,-4.6307015521035285e-05
1036426,2001-01-01,123.35,123.39142857142858,-4.630915996015468e-05
1036428,2001-01-01,123.36,123.38678571428571,-3.762777161552698e-05
1036430,2001-01-01,123.38499999999999,123.38357142857141,-2.6050825161388135e-05
1036432,2001-01-01,123.39,123.38250000000001,-8.683759199267089e-06
1036434,2001-01-01,123.405,123.38071428571428,-1.447309957383244e-05
1036436,2001-01-01,123.4,123.37857142857145,-1.7367995994025927e-05
1036438,2001-01-01,123.4,123.37857142857142,-2.2204460492503136e-16
1036440,2001-01-01,123.4,123.37928571428571,5.789365514504942e-06
1036442,2001-01-01,123.38,123.38,5.789331997954046e-06
1036444,2001-01-01,123.37,123.37964285714285,-2.8946618093524464e-06
1036446,2001-01-01,123.375,123.38,2.8946618093606673e-06
1036448,2001-01-01,123.36,123.37928571428571,-5.789331997907161e-06
1036450,2001-01-01,123.37,123.37892857142857,-2.8946785676624012e-06
1036452,2001-01-01,123.375,123.38,8.684010565461075e-06
1036454,2001-01-01,123.38,123.38214285714285,1.7367794898359092e-05
1036456,2001-01-01,123.38,123.38357142857144,1.1578362356653707e-05
1036458,2001-01-01,123.37,123.38250000000001,-8.683759199489135e-06
1036460,2001-01-01,123.38499999999999,123.38214285714285,-2.894603157210502e-06
1036462,2001-01-01,123.38499999999999,123.38071428571428,-1.1578496416569743e-05
1036464,2001-01-01,123.38,123.37928571428571,-1.1578630479661639e-05
1036466,2001-01-01,123.36500000000001,123.37678571428572,-2.0262925938288256e-05
1036468,2001-01-01,123.36,123.37392857142856,-2.315813241357751e-05
1036470,2001-01-01,123.36,123.37250000000002,-1.157926732184267e-05
